1,-9.669976894641543,1
2,-10.557834735899597,1
3,-5.9009804864072155,1
4,-16.081320373906166,1
5,-11.609184418906585,1
6,-5.9009804864072155,1
7,-11.225535806743974,0.999
8,-14.120524943700103,0.998001
9,-14.120524943700103,0.997002999
10,-15.671310100676223,0.996005996001
11,-15.099019513592784,0.995009990004999
12,-14.950856107528105,0.994014980014994
13,-6.9009804864072155,0.993020965034979
14,-15.099019513592784,0.9920279440699441
15,-13.845252396406375,0.9910359161258742
16,-8.900980486407216,0.9900448802097482
17,-9.024086112024875,0.9890548353295385
18,-11.900980486407216,0.988065780494209
19,-14.74983828820332,0.9870777147137147
20,-13.386261860645785,0.986090636999001
21,14.099019513592786,0.9851045463620021
22,-12.963238234705765,0.98411944181564
23,-8.900980486407216,0.9831353223738244
24,14.671310100676223,0.9821521870514506
25,-5.9009804864072155,0.9811700348643991
26,-10.557834735899597,0.9801888648295347
27,-10.900980486407216,0.9792086759647052
28,-5.9009804864072155,0.9782294672887405
29,-8.900980486407216,0.9772512378214517
30,-15.099019513592784,0.9762739865836303
31,-12.963238234705765,0.9752977125970467
32,-14.900980486407216,0.9743224148844496
33,-12.963238234705765,0.9733480924695651
34,-14.74983828820332,0.9723747443770956
35,-11.304104723840064,0.9714023696327185
36,-14.950856107528105,0.9704309672630859
37,-12.963238234705765,0.9694605362958227
38,-11.304104723840064,0.9684910757595269
39,14.671310100676223,0.9675225846837673
40,-15.099019513592784,0.9665550620990835
41,10.447144026005837,0.9655885070369844
42,13.20744533817119,0.9646229185299474
43,-14.950856107528105,0.9636582956114175
44,-6.9009804864072155,0.9626946373158061
45,-7.9009804864072155,0.9617319426784903
46,-15.341286995317766,0.9607702107358118
47,-9.373116441406795,0.959809440525076
48,-15.099019513592784,0.9588496310845509
49,-8.900980486407216,0.9578907814534664
50,-6.9009804864072155,0.9569328906720129
51,-15.341286995317766,0.9559759577813409
52,12.063100652996098,0.9550199818235596
53,-14.950856107528105,0.9540649618417361
54,-9.900980486407216,0.9531108968798944
55,-14.950856107528105,0.9521577859830145
56,14.671310100676223,0.9512056281970315
57,-8.900980486407216,0.9502544225688344
58,-11.225535806743974,0.9493041681462656
59,-9.373116441406795,0.9483548639781193
60,14.099019513592786,0.9474065091141411
61,-11.900980486407216,0.946459102605027
62,-6.9009804864072155,0.9455126435024219
63,-15.671310100676223,0.9445671308589195
64,-6.9009804864072155,0.9436225637280606
65,14.671310100676223,0.9426789411643326
66,-12.112083037335193,0.9417362622231683
67,-14.120524943700103,0.9407945259609451
68,-6.9009804864072155,0.9398537314349842
69,-8.900980486407216,0.9389138777035492
70,-14.120524943700103,0.9379749638258457
71,-13.386261860645785,0.9370369888620198
72,-7.9009804864072155,0.9360999518731578
73,13.20744533817119,0.9351638519212846
74,-15.341286995317766,0.9342286880693633
75,-6.9009804864072155,0.933294459381294
